label,text,description_length,word_count,preprocessed_text,Label_encoded
Typhoid,"I have been getting a headache for the past week that has been growing worse. It has been accompanied by stomach pains, constipation, and diarrhea. I don't know what is happening and I am really worried about it.",212,38,getting headache past week growing worse accompanied stomach pain constipation diarrhea know happening worried,16
Typhoid,"I've lost a lot of weight in the last week because I couldn't eat much due to nausea and vomiting. This is followed by a high fever, headache, and stomach pain.",160,31,lost weight last week eat much due nausea vomiting followed high fever headache stomach pain,16
Typhoid,"I am having some diarrhea and constipation, which has been quite concerning. In my stomach, there is a severe, painful ache. I'm constantly exhausted and don't feel like eating anything.",186,30,diarrhea constipation concerning stomach severe painful ache constantly exhausted eating anything,16
Typhoid,"I've been having diarrhoea and loose, watery stools many times a day. I've lost my appetite and am always sick. I'm also developing a mild fever. Also, my abdominal part pains a lot. I don't know what the reason behind all of these is.",235,44,diarrhoea loose watery stool many time day lost appetite always sick developing mild fever abdominal part pain know reason behind,16
Chicken pox,"I've been experiencing intense itching all over my skin, and it's driving me crazy. I also have a rash that's red and inflamed.",127,23,intense itching skin driving crazy rash red inflamed,4
Chicken pox,"I'm feeling fatigued and have no energy. I can barely keep my eyes open during the day, and I've been feeling lethargic and unable to motivate myself.",150,27,fatigued energy barely keep eye open day lethargic unable motivate,4
Chicken pox,"I've had a high fever for the past few days. I don't know what's causing it. Also, I noticed rashes on my skin and it's hard for me to resist scratching.",153,31,high fever past day know causing noticed rash skin hard scratching,4
Chicken pox,I've lost my appetite and can't seem to eat anything. I'm worried about my health.,82,15,lost appetite seem eat anything worried health,4
Chicken pox,There are small red spots all over my body that I can't explain. It's worrying me. I feel extremely tired and experience a mild fever every night.,146,27,small red spot body explain worrying extremely tired experience mild fever every night,4
Chicken pox,"My lymph nodes are swollen, causing discomfort in my neck and armpits. I don't know what's causing it.",102,18,lymph node swollen causing discomfort neck armpit know causing,4
Chicken pox,"I'm feeling really sick and uncomfortable like something is wrong inside. I don't know what it could be. I noticed small red spots on my arms, which itches if I touch them.",172,32,sick uncomfortable something wrong inside know could noticed small red spot arm itch touch,4
Chicken pox,The itching is making it hard for me to sleep at night. I can't get any rest. I have also lost my appetite and feel lethargic.,126,26,itching making hard sleep night rest lost appetite lethargic,4
Chicken pox,"I'm worried about this rash on my skin. It's spreading rapidly and causing a lot of discomforts. I can hardly sleep at night because of the itching,",148,27,worried rash skin spreading rapidly causing discomfort hardly sleep night itching,4
Chicken pox,I have no energy and have lost my appetite. I'm feeling really sick and don't know what's wrong.,96,18,energy lost appetite sick know wrong,4
Chicken pox,"I have a skin rash that's red and inflamed, and it's spreading all over my body. I've been experiencing intense itching, especially on my arms and legs.",152,27,skin rash red inflamed spreading body intense itching especially arm leg,4
Chicken pox,"I've had a high fever for the past few days, and it's starting to worry me. I don't know what's causing it. Also, I have red spots all over my arms and legs, some of which are swollen.",184,38,high fever past day starting worry know causing red spot arm leg swollen,4
Chicken pox,"I have a skin rash that's red and swollen, and it's spreading all over my body. I have a mild fever and it is causing me a lot of discomforts.",142,30,skin rash red swollen spreading body mild fever causing discomfort,4
Chicken pox,There are small red spots all over my body that I can't explain. The bumps are itchy and uncomfortable and seem to spread rapidly. It's worrying me.,148,27,small red spot body explain bump itchy uncomfortable seem spread rapidly worrying,4
Chicken pox,The itching is making it hard for me to sleep at night. I can't seem to get any rest because the rash is so itchy and uncomfortable. I'm feeling really tired and exhausted.,172,33,itching making hard sleep night seem rest rash itchy uncomfortable tired exhausted,4
Chicken pox,I have no energy and have lost my appetite. I have a high fever and severe headache and don't know what's wrong.,112,22,energy lost appetite high fever severe headache know wrong,4
Chicken pox,The high fever and swollen lymph nodes are causing me much discomfort. I have a headache and feel weak and fatigued. It's hard for me to concentrate because of the fever.,170,31,high fever swollen lymph node causing much discomfort headache weak fatigued hard concentrate fever,4
Chicken pox,"The rash on my skin is causing a lot of discomforts. It's red and inflamed, spreading all over my body. The rash is accompanied by intense itching, especially on my arms and legs.",179,33,rash skin causing discomfort red inflamed spreading body rash accompanied intense itching especially arm leg,4
Chicken pox,"There are red spots all over my body that I can't explain. The spots are itchy and starting to swell, and they are spreading rapidly.",133,25,red spot body explain spot itchy starting swell spreading rapidly,4
